Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-3.1253, 2060-2079, access1_3, Annual Anomaly, NIC
-0.8531, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NIC
-0.7658, 2060-2079, bcc_csm1_1, Annual Anomaly, NIC
-1.752, 2060-2079, bnu_esm, Annual Anomaly, NIC
-1.6049, 2060-2079, canesm2, Annual Anomaly, NIC
-1.7233, 2060-2079, ccsm4, Annual Anomaly, NIC
-2.9406, 2060-2079, cesm1_bgc, Annual Anomaly, NIC
-0.9716, 2060-2079, cesm1_cam5, Annual Anomaly, NIC
-0.6266, 2060-2079, cmcc_cesm, Annual Anomaly, NIC
0.35183, 2060-2079, cmcc_cm, Annual Anomaly, NIC
-0.9624, 2060-2079, cmcc_cms, Annual Anomaly, NIC
4.0E-4, 2060-2079, cnrm_cm5, Annual Anomaly, NIC
-0.7646, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NIC
-0.287, 2060-2079, gfdl_cm3, Annual Anomaly, NIC
-0.4209, 2060-2079, gfdl_esm2g, Annual Anomaly, NIC
-0.1169, 2060-2079, gfdl_esm2m, Annual Anomaly, NIC
-1.0277, 2060-2079, inmcm4, Annual Anomaly, NIC
-0.9276, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NIC
-2.5034, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NIC
-0.8172, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NIC
0.2118, 2060-2079, miroc5, Annual Anomaly, NIC
-0.8516, 2060-2079, miroc_esm_chem, Annual Anomaly, NIC
-0.5544, 2060-2079, miroc_esm, Annual Anomaly, NIC
0.13917, 2060-2079, mpi_esm_mr, Annual Anomaly, NIC
0.24161, 2060-2079, mri_cgcm3, Annual Anomaly, NIC
-0.906, 2060-2079, mri_esm1, Annual Anomaly, NIC
-2.1669, 2060-2079, noresm1_m, Annual Anomaly, NIC
1.15828, 2060-2079, access1_3, Annual Anomaly, PLW
0.54581, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PLW
0.87787, 2060-2079, bcc_csm1_1, Annual Anomaly, PLW
1.64141, 2060-2079, bnu_esm, Annual Anomaly, PLW
0.82209, 2060-2079, canesm2, Annual Anomaly, PLW
0.53397, 2060-2079, ccsm4, Annual Anomaly, PLW
-0.1566, 2060-2079, cesm1_bgc, Annual Anomaly, PLW
0.29489, 2060-2079, cesm1_cam5, Annual Anomaly, PLW
-0.1689, 2060-2079, cmcc_cesm, Annual Anomaly, PLW
0.75789, 2060-2079, cmcc_cm, Annual Anomaly, PLW
0.16463, 2060-2079, cmcc_cms, Annual Anomaly, PLW
0.21279, 2060-2079, cnrm_cm5, Annual Anomaly, PLW
0.7207, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PLW
0.41976, 2060-2079, gfdl_cm3, Annual Anomaly, PLW
0.89384, 2060-2079, gfdl_esm2g, Annual Anomaly, PLW
0.71211, 2060-2079, gfdl_esm2m, Annual Anomaly, PLW
2.42847, 2060-2079, inmcm4, Annual Anomaly, PLW
1.90524, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PLW
1.23707, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PLW
-0.556, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, PLW
-0.0879, 2060-2079, miroc5, Annual Anomaly, PLW
-0.0217, 2060-2079, miroc_esm_chem, Annual Anomaly, PLW
0.33917, 2060-2079, miroc_esm, Annual Anomaly, PLW
0.25598, 2060-2079, mpi_esm_mr, Annual Anomaly, PLW
-0.4055, 2060-2079, mri_cgcm3, Annual Anomaly, PLW
-0.2764, 2060-2079, mri_esm1, Annual Anomaly, PLW
1.0264, 2060-2079, noresm1_m, Annual Anomaly, PLW
0.80196, 2060-2079, access1_3, Annual Anomaly, PRY
-0.2901, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PRY
-0.2992, 2060-2079, bcc_csm1_1, Annual Anomaly, PRY
-1.0224, 2060-2079, bnu_esm, Annual Anomaly, PRY
-2.4629, 2060-2079, canesm2, Annual Anomaly, PRY
-0.621, 2060-2079, ccsm4, Annual Anomaly, PRY
-0.5694, 2060-2079, cesm1_bgc, Annual Anomaly, PRY
-0.2846, 2060-2079, cesm1_cam5, Annual Anomaly, PRY
1.67812, 2060-2079, cmcc_cesm, Annual Anomaly, PRY
-0.4944, 2060-2079, cmcc_cm, Annual Anomaly, PRY
0.24305, 2060-2079, cmcc_cms, Annual Anomaly, PRY
-0.0848, 2060-2079, cnrm_cm5, Annual Anomaly, PRY
-0.6717, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PRY
-1.8703, 2060-2079, gfdl_cm3, Annual Anomaly, PRY
-1.0183, 2060-2079, gfdl_esm2g, Annual Anomaly, PRY
-0.6058, 2060-2079, gfdl_esm2m, Annual Anomaly, PRY
-0.4913, 2060-2079, inmcm4, Annual Anomaly, PRY
-1.8312, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PRY
-1.5451, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PRY
-0.1355, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, PRY
0.04018, 2060-2079, miroc5, Annual Anomaly, PRY
-0.8705, 2060-2079, miroc_esm_chem, Annual Anomaly, PRY
-1.2848, 2060-2079, miroc_esm, Annual Anomaly, PRY
-0.918, 2060-2079, mpi_esm_mr, Annual Anomaly, PRY
0.7312, 2060-2079, mri_cgcm3, Annual Anomaly, PRY
0.00124, 2060-2079, mri_esm1, Annual Anomaly, PRY
-0.1627, 2060-2079, noresm1_m, Annual Anomaly, PRY
-0.0264, 2060-2079, access1_3, Annual Anomaly, PER
-0.0103, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PER
0.75692, 2060-2079, bcc_csm1_1, Annual Anomaly, PER
-0.2193, 2060-2079, bnu_esm, Annual Anomaly, PER
-1.0889, 2060-2079, canesm2, Annual Anomaly, PER
-0.1945, 2060-2079, ccsm4, Annual Anomaly, PER
-0.1886, 2060-2079, cesm1_bgc, Annual Anomaly, PER
-0.434, 2060-2079, cesm1_cam5, Annual Anomaly, PER
-0.0083, 2060-2079, cmcc_cesm, Annual Anomaly, PER
0.21905, 2060-2079, cmcc_cm, Annual Anomaly, PER
0.01299, 2060-2079, cmcc_cms, Annual Anomaly, PER
0.44866, 2060-2079, cnrm_cm5, Annual Anomaly, PER
-0.6649, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PER
-2.1232, 2060-2079, gfdl_cm3, Annual Anomaly, PER
-0.4795, 2060-2079, gfdl_esm2g, Annual Anomaly, PER
-0.274, 2060-2079, gfdl_esm2m, Annual Anomaly, PER
0.2685, 2060-2079, inmcm4, Annual Anomaly, PER
0.08672, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PER
-0.6244, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PER
-0.4735, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, PER
0.46492, 2060-2079, miroc5, Annual Anomaly, PER
-0.5899, 2060-2079, miroc_esm_chem, Annual Anomaly, PER
-0.8632, 2060-2079, miroc_esm, Annual Anomaly, PER
-0.295, 2060-2079, mpi_esm_mr, Annual Anomaly, PER
-0.2761, 2060-2079, mri_cgcm3, Annual Anomaly, PER
-0.0516, 2060-2079, mri_esm1, Annual Anomaly, PER
0.29014, 2060-2079, noresm1_m, Annual Anomaly, PER
-2.0364, 2060-2079, access1_3, Annual Anomaly, QAT
-0.8607, 2060-2079, bcc_csm1_1_m, Annual Anomaly, QAT
-1.6027, 2060-2079, bcc_csm1_1, Annual Anomaly, QAT
0.14887, 2060-2079, bnu_esm, Annual Anomaly, QAT
-0.7062, 2060-2079, canesm2, Annual Anomaly, QAT
-1.0306, 2060-2079, ccsm4, Annual Anomaly, QAT
-0.9256, 2060-2079, cesm1_bgc, Annual Anomaly, QAT
-0.432, 2060-2079, cesm1_cam5, Annual Anomaly, QAT
-0.9735, 2060-2079, cmcc_cesm, Annual Anomaly, QAT
-1.9166, 2060-2079, cmcc_cm, Annual Anomaly, QAT
-2.0902, 2060-2079, cmcc_cms, Annual Anomaly, QAT
-1.6235, 2060-2079, cnrm_cm5, Annual Anomaly, QAT
-2.2465, 2060-2079, csiro_mk3_6_0, Annual Anomaly, QAT
-1.2511, 2060-2079, gfdl_cm3, Annual Anomaly, QAT
-3.4715, 2060-2079, gfdl_esm2g, Annual Anomaly, QAT
-1.7045, 2060-2079, gfdl_esm2m, Annual Anomaly, QAT
-0.1307, 2060-2079, inmcm4, Annual Anomaly, QAT
-3.0374, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, QAT
-0.0686, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, QAT
-0.9939, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, QAT
-0.3329, 2060-2079, miroc5, Annual Anomaly, QAT
-0.6182, 2060-2079, miroc_esm_chem, Annual Anomaly, QAT
-0.5663, 2060-2079, miroc_esm, Annual Anomaly, QAT
-3.1971, 2060-2079, mpi_esm_mr, Annual Anomaly, QAT
-1.4926, 2060-2079, mri_cgcm3, Annual Anomaly, QAT
-1.4041, 2060-2079, mri_esm1, Annual Anomaly, QAT
-0.7176, 2060-2079, noresm1_m, Annual Anomaly, QAT
-1.5449, 2060-2079, access1_3, Annual Anomaly, ROU
-1.2645, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ROU
-1.1664, 2060-2079, bcc_csm1_1, Annual Anomaly, ROU
-1.3028, 2060-2079, bnu_esm, Annual Anomaly, ROU
-0.8807, 2060-2079, canesm2, Annual Anomaly, ROU
-1.3172, 2060-2079, ccsm4, Annual Anomaly, ROU
-1.5767, 2060-2079, cesm1_bgc, Annual Anomaly, ROU
-1.0805, 2060-2079, cesm1_cam5, Annual Anomaly, ROU
-0.634, 2060-2079, cmcc_cesm, Annual Anomaly, ROU
-0.548, 2060-2079, cmcc_cm, Annual Anomaly, ROU
-0.8876, 2060-2079, cmcc_cms, Annual Anomaly, ROU
0.23815, 2060-2079, cnrm_cm5, Annual Anomaly, ROU
-2.2444, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ROU
-2.7938, 2060-2079, gfdl_cm3, Annual Anomaly, ROU
-0.3047, 2060-2079, gfdl_esm2g, Annual Anomaly, ROU
-1.0345, 2060-2079, gfdl_esm2m, Annual Anomaly, ROU
-1.6285, 2060-2079, inmcm4, Annual Anomaly, ROU
-1.7298, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ROU
-2.0826, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ROU
-1.1103, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ROU
-1.2274, 2060-2079, miroc5, Annual Anomaly, ROU
-1.3118, 2060-2079, miroc_esm_chem, Annual Anomaly, ROU
-1.4858, 2060-2079, miroc_esm, Annual Anomaly, ROU
-1.1297, 2060-2079, mpi_esm_mr, Annual Anomaly, ROU
0.06563, 2060-2079, mri_cgcm3, Annual Anomaly, ROU
0.634, 2060-2079, mri_esm1, Annual Anomaly, ROU
-1.1189, 2060-2079, noresm1_m, Annual Anomaly, ROU
1.8034, 2060-2079, access1_3, Annual Anomaly, RWA
0.45699, 2060-2079, bcc_csm1_1_m, Annual Anomaly, RWA
0.1151, 2060-2079, bcc_csm1_1, Annual Anomaly, RWA
1.34755, 2060-2079, bnu_esm, Annual Anomaly, RWA
1.0033, 2060-2079, canesm2, Annual Anomaly, RWA
0.9465, 2060-2079, ccsm4, Annual Anomaly, RWA
0.60246, 2060-2079, cesm1_bgc, Annual Anomaly, RWA
0.73059, 2060-2079, cesm1_cam5, Annual Anomaly, RWA
-0.7091, 2060-2079, cmcc_cesm, Annual Anomaly, RWA
-1.1077, 2060-2079, cmcc_cm, Annual Anomaly, RWA
-0.9409, 2060-2079, cmcc_cms, Annual Anomaly, RWA
0.06182, 2060-2079, cnrm_cm5, Annual Anomaly, RWA
-0.5646, 2060-2079, csiro_mk3_6_0, Annual Anomaly, RWA
0.3365, 2060-2079, gfdl_cm3, Annual Anomaly, RWA
0.37056, 2060-2079, gfdl_esm2g, Annual Anomaly, RWA
0.72656, 2060-2079, gfdl_esm2m, Annual Anomaly, RWA
0.51007, 2060-2079, inmcm4, Annual Anomaly, RWA
2.5742, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, RWA
2.417, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, RWA
0.4553, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, RWA
-0.0033, 2060-2079, miroc5, Annual Anomaly, RWA
-0.3733, 2060-2079, miroc_esm_chem, Annual Anomaly, RWA
-0.2056, 2060-2079, miroc_esm, Annual Anomaly, RWA
-1.1624, 2060-2079, mpi_esm_mr, Annual Anomaly, RWA
-0.8182, 2060-2079, mri_cgcm3, Annual Anomaly, RWA
-0.2695, 2060-2079, mri_esm1, Annual Anomaly, RWA
0.21477, 2060-2079, noresm1_m, Annual Anomaly, RWA
0.38705, 2060-2079, access1_3, Annual Anomaly, WSM
0.16037, 2060-2079, bcc_csm1_1_m, Annual Anomaly, WSM
0.26782, 2060-2079, bcc_csm1_1, Annual Anomaly, WSM
0.75426, 2060-2079, bnu_esm, Annual Anomaly, WSM
-0.6121, 2060-2079, canesm2, Annual Anomaly, WSM
0.26152, 2060-2079, ccsm4, Annual Anomaly, WSM
0.61341, 2060-2079, cesm1_bgc, Annual Anomaly, WSM
0.14372, 2060-2079, cesm1_cam5, Annual Anomaly, WSM
-0.5667, 2060-2079, cmcc_cesm, Annual Anomaly, WSM
0.377, 2060-2079, cmcc_cm, Annual Anomaly, WSM
-0.0724, 2060-2079, cmcc_cms, Annual Anomaly, WSM
1.02041, 2060-2079, cnrm_cm5, Annual Anomaly, WSM
0.60516, 2060-2079, csiro_mk3_6_0, Annual Anomaly, WSM
0.31011, 2060-2079, gfdl_cm3, Annual Anomaly, WSM
-1.9616, 2060-2079, gfdl_esm2g, Annual Anomaly, WSM
-0.2231, 2060-2079, gfdl_esm2m, Annual Anomaly, WSM
1.73812, 2060-2079, inmcm4, Annual Anomaly, WSM
0.5804, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, WSM
0.49209, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, WSM
0.12224, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, WSM
-0.0402, 2060-2079, miroc5, Annual Anomaly, WSM
-1.876, 2060-2079, miroc_esm_chem, Annual Anomaly, WSM
-2.6875, 2060-2079, miroc_esm, Annual Anomaly, WSM
0.93706, 2060-2079, mpi_esm_mr, Annual Anomaly, WSM
-0.41, 2060-2079, mri_cgcm3, Annual Anomaly, WSM
-0.2239, 2060-2079, mri_esm1, Annual Anomaly, WSM
0.19989, 2060-2079, noresm1_m, Annual Anomaly, WSM
-2.1219, 2060-2079, access1_3, Annual Anomaly, SEN
-1.7595, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SEN
-1.1025, 2060-2079, bcc_csm1_1, Annual Anomaly, SEN
-0.071, 2060-2079, bnu_esm, Annual Anomaly, SEN
-3.6911, 2060-2079, canesm2, Annual Anomaly, SEN
-1.555, 2060-2079, ccsm4, Annual Anomaly, SEN
-1.7192, 2060-2079, cesm1_bgc, Annual Anomaly, SEN
-1.318, 2060-2079, cesm1_cam5, Annual Anomaly, SEN
-1.6938, 2060-2079, cmcc_cesm, Annual Anomaly, SEN
-2.879, 2060-2079, cmcc_cm, Annual Anomaly, SEN
-2.521, 2060-2079, cmcc_cms, Annual Anomaly, SEN
-0.6687, 2060-2079, cnrm_cm5, Annual Anomaly, SEN
-1.3811, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SEN
-0.6876, 2060-2079, gfdl_cm3, Annual Anomaly, SEN
1.16028, 2060-2079, gfdl_esm2g, Annual Anomaly, SEN
0.33767, 2060-2079, gfdl_esm2m, Annual Anomaly, SEN
0.20663, 2060-2079, inmcm4, Annual Anomaly, SEN
-2.272, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SEN
-2.2551, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SEN
-1.6893, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, SEN
-1.4969, 2060-2079, miroc5, Annual Anomaly, SEN
1.83064, 2060-2079, miroc_esm_chem, Annual Anomaly, SEN
1.87177, 2060-2079, miroc_esm, Annual Anomaly, SEN
-2.443, 2060-2079, mpi_esm_mr, Annual Anomaly, SEN
-2.5779, 2060-2079, mri_cgcm3, Annual Anomaly, SEN
-1.7863, 2060-2079, mri_esm1, Annual Anomaly, SEN
-1.5693, 2060-2079, noresm1_m, Annual Anomaly, SEN
-1.2896, 2060-2079, access1_3, Annual Anomaly, SLE
-0.1058, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SLE
0.02185, 2060-2079, bcc_csm1_1, Annual Anomaly, SLE
-0.5356, 2060-2079, bnu_esm, Annual Anomaly, SLE
-1.4909, 2060-2079, canesm2, Annual Anomaly, SLE
-0.3698, 2060-2079, ccsm4, Annual Anomaly, SLE
-0.2513, 2060-2079, cesm1_bgc, Annual Anomaly, SLE
-0.049, 2060-2079, cesm1_cam5, Annual Anomaly, SLE
-1.3018, 2060-2079, cmcc_cesm, Annual Anomaly, SLE
0.2458, 2060-2079, cmcc_cm, Annual Anomaly, SLE
-0.7534, 2060-2079, cmcc_cms, Annual Anomaly, SLE
0.24766, 2060-2079, cnrm_cm5, Annual Anomaly, SLE
0.64106, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SLE
0.48122, 2060-2079, gfdl_cm3, Annual Anomaly, SLE
0.61519, 2060-2079, gfdl_esm2g, Annual Anomaly, SLE
0.35063, 2060-2079, gfdl_esm2m, Annual Anomaly, SLE
-1.6344, 2060-2079, inmcm4, Annual Anomaly, SLE
-1.3129, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SLE
-0.3231, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SLE
-1.0854, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, SLE
-0.93, 2060-2079, miroc5, Annual Anomaly, SLE
0.23392, 2060-2079, miroc_esm_chem, Annual Anomaly, SLE
0.43003, 2060-2079, miroc_esm, Annual Anomaly, SLE
-0.4175, 2060-2079, mpi_esm_mr, Annual Anomaly, SLE
-1.0261, 2060-2079, mri_cgcm3, Annual Anomaly, SLE
-0.5814, 2060-2079, mri_esm1, Annual Anomaly, SLE
-0.3452, 2060-2079, noresm1_m, Annual Anomaly, SLE
-0.9537, 2060-2079, access1_3, Annual Anomaly, SGP
-0.657, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SGP
-0.485, 2060-2079, bcc_csm1_1, Annual Anomaly, SGP
0.0657, 2060-2079, bnu_esm, Annual Anomaly, SGP
-0.0802, 2060-2079, canesm2, Annual Anomaly, SGP
-0.0214, 2060-2079, ccsm4, Annual Anomaly, SGP
0.04558, 2060-2079, cesm1_bgc, Annual Anomaly, SGP
0.26964, 2060-2079, cesm1_cam5, Annual Anomaly, SGP
0.71352, 2060-2079, cmcc_cesm, Annual Anomaly, SGP
0.23854, 2060-2079, cmcc_cm, Annual Anomaly, SGP
0.53442, 2060-2079, cmcc_cms, Annual Anomaly, SGP
-0.2522, 2060-2079, cnrm_cm5, Annual Anomaly, SGP
0.31373, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SGP
0.06333, 2060-2079, gfdl_cm3, Annual Anomaly, SGP
0.08121, 2060-2079, gfdl_esm2g, Annual Anomaly, SGP
-0.1299, 2060-2079, gfdl_esm2m, Annual Anomaly, SGP
-0.6005, 2060-2079, inmcm4, Annual Anomaly, SGP
1.67094, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SGP
-0.1946, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SGP
-0.011, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, SGP
0.79503, 2060-2079, miroc5, Annual Anomaly, SGP
1.92672, 2060-2079, miroc_esm_chem, Annual Anomaly, SGP
2.26533, 2060-2079, miroc_esm, Annual Anomaly, SGP
0.42632, 2060-2079, mpi_esm_mr, Annual Anomaly, SGP
0.01986, 2060-2079, mri_cgcm3, Annual Anomaly, SGP
-0.261, 2060-2079, mri_esm1, Annual Anomaly, SGP
0.71178, 2060-2079, noresm1_m, Annual Anomaly, SGP
-1.472, 2060-2079, access1_3, Annual Anomaly, ESP
-2.3379, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ESP
-2.1234, 2060-2079, bcc_csm1_1, Annual Anomaly, ESP
-1.4058, 2060-2079, bnu_esm, Annual Anomaly, ESP
-2.3777, 2060-2079, canesm2, Annual Anomaly, ESP
-1.8061, 2060-2079, ccsm4, Annual Anomaly, ESP
-2.1681, 2060-2079, cesm1_bgc, Annual Anomaly, ESP
-1.4749, 2060-2079, cesm1_cam5, Annual Anomaly, ESP
-1.1598, 2060-2079, cmcc_cesm, Annual Anomaly, ESP
-1.5067, 2060-2079, cmcc_cm, Annual Anomaly, ESP
-1.7024, 2060-2079, cmcc_cms, Annual Anomaly, ESP
-0.4293, 2060-2079, cnrm_cm5, Annual Anomaly, ESP
-2.1724, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ESP
-2.0857, 2060-2079, gfdl_cm3, Annual Anomaly, ESP
-1.4794, 2060-2079, gfdl_esm2g, Annual Anomaly, ESP
-1.936, 2060-2079, gfdl_esm2m, Annual Anomaly, ESP
-2.0563, 2060-2079, inmcm4, Annual Anomaly, ESP
-1.8531, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ESP
-1.8103, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ESP
-2.146, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ESP
-1.7145, 2060-2079, miroc5, Annual Anomaly, ESP
-2.4604, 2060-2079, miroc_esm_chem, Annual Anomaly, ESP
-2.0691, 2060-2079, miroc_esm, Annual Anomaly, ESP
-2.424, 2060-2079, mpi_esm_mr, Annual Anomaly, ESP
-0.7553, 2060-2079, mri_cgcm3, Annual Anomaly, ESP
-0.7081, 2060-2079, mri_esm1, Annual Anomaly, ESP
-1.4032, 2060-2079, noresm1_m, Annual Anomaly, ESP
-2.7541, 2060-2079, access1_3, Annual Anomaly, SUR
-0.7272, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SUR
-1.2342, 2060-2079, bcc_csm1_1, Annual Anomaly, SUR
-0.2655, 2060-2079, bnu_esm, Annual Anomaly, SUR
-2.8631, 2060-2079, canesm2, Annual Anomaly, SUR
-1.5411, 2060-2079, ccsm4, Annual Anomaly, SUR
-1.3611, 2060-2079, cesm1_bgc, Annual Anomaly, SUR
-1.8192, 2060-2079, cesm1_cam5, Annual Anomaly, SUR
-1.0521, 2060-2079, cmcc_cesm, Annual Anomaly, SUR
-1.4934, 2060-2079, cmcc_cm, Annual Anomaly, SUR
-1.4146, 2060-2079, cmcc_cms, Annual Anomaly, SUR
-0.9979, 2060-2079, cnrm_cm5, Annual Anomaly, SUR
-0.7261, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SUR
-0.8544, 2060-2079, gfdl_cm3, Annual Anomaly, SUR
-0.6618, 2060-2079, gfdl_esm2g, Annual Anomaly, SUR
-0.5741, 2060-2079, gfdl_esm2m, Annual Anomaly, SUR
1.12119, 2060-2079, inmcm4, Annual Anomaly, SUR
1.53304, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SUR
1.2812, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SUR
-1.4454, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, SUR
-0.6023, 2060-2079, miroc5, Annual Anomaly, SUR
-1.0374, 2060-2079, miroc_esm_chem, Annual Anomaly, SUR
-0.7221, 2060-2079, miroc_esm, Annual Anomaly, SUR
-1.4653, 2060-2079, mpi_esm_mr, Annual Anomaly, SUR
0.71752, 2060-2079, mri_cgcm3, Annual Anomaly, SUR
0.27154, 2060-2079, mri_esm1, Annual Anomaly, SUR
-1.3266, 2060-2079, noresm1_m, Annual Anomaly, SUR
0.35794, 2060-2079, access1_3, Annual Anomaly, SWE
0.52499, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SWE
0.36179, 2060-2079, bcc_csm1_1, Annual Anomaly, SWE
0.63587, 2060-2079, bnu_esm, Annual Anomaly, SWE
0.84785, 2060-2079, canesm2, Annual Anomaly, SWE
0.0628, 2060-2079, ccsm4, Annual Anomaly, SWE
-0.0085, 2060-2079, cesm1_bgc, Annual Anomaly, SWE
0.0424, 2060-2079, cesm1_cam5, Annual Anomaly, SWE
1.32377, 2060-2079, cmcc_cesm, Annual Anomaly, SWE
0.34833, 2060-2079, cmcc_cm, Annual Anomaly, SWE
1.0408, 2060-2079, cmcc_cms, Annual Anomaly, SWE
0.80332, 2060-2079, cnrm_cm5, Annual Anomaly, SWE
0.64732, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SWE
1.36994, 2060-2079, gfdl_cm3, Annual Anomaly, SWE
0.01503, 2060-2079, gfdl_esm2g, Annual Anomaly, SWE
0.65765, 2060-2079, gfdl_esm2m, Annual Anomaly, SWE
1.00373, 2060-2079, inmcm4, Annual Anomaly, SWE
0.37572, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SWE
0.43924, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SWE
0.32797, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, SWE
-0.3221, 2060-2079, miroc5, Annual Anomaly, SWE
1.18095, 2060-2079, miroc_esm_chem, Annual Anomaly, SWE
0.79845, 2060-2079, miroc_esm, Annual Anomaly, SWE
1.10203, 2060-2079, mpi_esm_mr, Annual Anomaly, SWE
1.23172, 2060-2079, mri_cgcm3, Annual Anomaly, SWE
0.6654, 2060-2079, mri_esm1, Annual Anomaly, SWE
-0.1393, 2060-2079, noresm1_m, Annual Anomaly, SWE
-0.5212, 2060-2079, access1_3, Annual Anomaly, TJK
-1.6033, 2060-2079, bcc_csm1_1_m, Annual Anomaly, TJK
-1.5447, 2060-2079, bcc_csm1_1, Annual Anomaly, TJK
-1.7554, 2060-2079, bnu_esm, Annual Anomaly, TJK
-1.041, 2060-2079, canesm2, Annual Anomaly, TJK
-0.7934, 2060-2079, ccsm4, Annual Anomaly, TJK
-0.7883, 2060-2079, cesm1_bgc, Annual Anomaly, TJK
-0.0721, 2060-2079, cesm1_cam5, Annual Anomaly, TJK
-1.6339, 2060-2079, cmcc_cesm, Annual Anomaly, TJK
-0.8358, 2060-2079, cmcc_cm, Annual Anomaly, TJK
-0.5377, 2060-2079, cmcc_cms, Annual Anomaly, TJK
-0.4702, 2060-2079, cnrm_cm5, Annual Anomaly, TJK
-1.0715, 2060-2079, csiro_mk3_6_0, Annual Anomaly, TJK
-2.4796, 2060-2079, gfdl_cm3, Annual Anomaly, TJK
-1.5764, 2060-2079, gfdl_esm2g, Annual Anomaly, TJK
-1.4819, 2060-2079, gfdl_esm2m, Annual Anomaly, TJK
-1.3117, 2060-2079, inmcm4, Annual Anomaly, TJK
-2.7177, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, TJK
-2.2336, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, TJK
-0.4618, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, TJK
-0.8372, 2060-2079, miroc5, Annual Anomaly, TJK
-1.1872, 2060-2079, miroc_esm_chem, Annual Anomaly, TJK
-1.2747, 2060-2079, miroc_esm, Annual Anomaly, TJK
-0.486, 2060-2079, mpi_esm_mr, Annual Anomaly, TJK
0.06683, 2060-2079, mri_cgcm3, Annual Anomaly, TJK
0.02459, 2060-2079, mri_esm1, Annual Anomaly, TJK
-1.6688, 2060-2079, noresm1_m, Annual Anomaly, TJK
-0.9144, 2060-2079, access1_3, Annual Anomaly, THA
0.41367, 2060-2079, bcc_csm1_1_m, Annual Anomaly, THA
