Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.6415, 2060-2079, mpi_esm_mr, Annual Anomaly, PRT
0.32935, 2060-2079, mri_cgcm3, Annual Anomaly, PRT
-0.2948, 2060-2079, noresm1_m, Annual Anomaly, PRT
-0.6113, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PRI
-0.723, 2060-2079, bcc_csm1_1, Annual Anomaly, PRI
-0.6279, 2060-2079, bnu_esm, Annual Anomaly, PRI
-0.0793, 2060-2079, canesm2, Annual Anomaly, PRI
-0.4067, 2060-2079, ccsm4, Annual Anomaly, PRI
-0.4298, 2060-2079, cesm1_cam5, Annual Anomaly, PRI
0.003, 2060-2079, cnrm_cm5, Annual Anomaly, PRI
0.32016, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PRI
0.16508, 2060-2079, gfdl_cm3, Annual Anomaly, PRI
-0.0399, 2060-2079, gfdl_esm2g, Annual Anomaly, PRI
-0.4738, 2060-2079, gfdl_esm2m, Annual Anomaly, PRI
-1.1189, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PRI
-0.892, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PRI
-0.5377, 2060-2079, miroc5, Annual Anomaly, PRI
-0.3857, 2060-2079, miroc_esm_chem, Annual Anomaly, PRI
0.46293, 2060-2079, miroc_esm, Annual Anomaly, PRI
-0.5958, 2060-2079, mpi_esm_mr, Annual Anomaly, PRI
0.17853, 2060-2079, mri_cgcm3, Annual Anomaly, PRI
-0.4628, 2060-2079, noresm1_m, Annual Anomaly, PRI
-0.4298, 2060-2079, bcc_csm1_1_m, Annual Anomaly, QAT
-0.7379, 2060-2079, bcc_csm1_1, Annual Anomaly, QAT
1.18742, 2060-2079, bnu_esm, Annual Anomaly, QAT
-0.7196, 2060-2079, canesm2, Annual Anomaly, QAT
-0.2841, 2060-2079, ccsm4, Annual Anomaly, QAT
-0.4264, 2060-2079, cesm1_cam5, Annual Anomaly, QAT
-0.2923, 2060-2079, cnrm_cm5, Annual Anomaly, QAT
-1.2177, 2060-2079, csiro_mk3_6_0, Annual Anomaly, QAT
-0.9477, 2060-2079, gfdl_cm3, Annual Anomaly, QAT
-0.8737, 2060-2079, gfdl_esm2g, Annual Anomaly, QAT
-0.5994, 2060-2079, gfdl_esm2m, Annual Anomaly, QAT
-1.769, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, QAT
-1.9069, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, QAT
-0.7334, 2060-2079, miroc5, Annual Anomaly, QAT
-0.1555, 2060-2079, miroc_esm_chem, Annual Anomaly, QAT
0.17358, 2060-2079, miroc_esm, Annual Anomaly, QAT
-1.4699, 2060-2079, mpi_esm_mr, Annual Anomaly, QAT
-0.3113, 2060-2079, mri_cgcm3, Annual Anomaly, QAT
-0.1635, 2060-2079, noresm1_m, Annual Anomaly, QAT
-0.3803, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SRB
-0.2233, 2060-2079, bcc_csm1_1, Annual Anomaly, SRB
-0.7153, 2060-2079, bnu_esm, Annual Anomaly, SRB
0.09893, 2060-2079, canesm2, Annual Anomaly, SRB
-0.7314, 2060-2079, ccsm4, Annual Anomaly, SRB
0.16467, 2060-2079, cesm1_cam5, Annual Anomaly, SRB
-0.2625, 2060-2079, cnrm_cm5, Annual Anomaly, SRB
-0.6545, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SRB
-1.2119, 2060-2079, gfdl_cm3, Annual Anomaly, SRB
0.09185, 2060-2079, gfdl_esm2g, Annual Anomaly, SRB
-0.3631, 2060-2079, gfdl_esm2m, Annual Anomaly, SRB
0.39424, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SRB
-0.0735, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SRB
-1.2209, 2060-2079, miroc5, Annual Anomaly, SRB
-1.5063, 2060-2079, miroc_esm_chem, Annual Anomaly, SRB
-0.6585, 2060-2079, miroc_esm, Annual Anomaly, SRB
0.10075, 2060-2079, mpi_esm_mr, Annual Anomaly, SRB
0.17283, 2060-2079, mri_cgcm3, Annual Anomaly, SRB
-0.4035, 2060-2079, noresm1_m, Annual Anomaly, SRB
0.123, 2060-2079, bcc_csm1_1_m, Annual Anomaly, RUS
0.0778, 2060-2079, bcc_csm1_1, Annual Anomaly, RUS
-0.0225, 2060-2079, bnu_esm, Annual Anomaly, RUS
0.22845, 2060-2079, canesm2, Annual Anomaly, RUS
0.05177, 2060-2079, ccsm4, Annual Anomaly, RUS
-0.0429, 2060-2079, cesm1_cam5, Annual Anomaly, RUS
0.14348, 2060-2079, cnrm_cm5, Annual Anomaly, RUS
0.14724, 2060-2079, csiro_mk3_6_0, Annual Anomaly, RUS
0.52687, 2060-2079, gfdl_cm3, Annual Anomaly, RUS
-0.0511, 2060-2079, gfdl_esm2g, Annual Anomaly, RUS
0.27168, 2060-2079, gfdl_esm2m, Annual Anomaly, RUS
-0.0281, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, RUS
0.06839, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, RUS
-0.2145, 2060-2079, miroc5, Annual Anomaly, RUS
0.36172, 2060-2079, miroc_esm_chem, Annual Anomaly, RUS
0.0931, 2060-2079, miroc_esm, Annual Anomaly, RUS
0.05041, 2060-2079, mpi_esm_mr, Annual Anomaly, RUS
0.40376, 2060-2079, mri_cgcm3, Annual Anomaly, RUS
-0.1817, 2060-2079, noresm1_m, Annual Anomaly, RUS
-0.0079, 2060-2079, bcc_csm1_1_m, Annual Anomaly, RWA
-0.5227, 2060-2079, bcc_csm1_1, Annual Anomaly, RWA
0.55923, 2060-2079, bnu_esm, Annual Anomaly, RWA
0.18498, 2060-2079, canesm2, Annual Anomaly, RWA
-0.1467, 2060-2079, ccsm4, Annual Anomaly, RWA
0.44954, 2060-2079, cesm1_cam5, Annual Anomaly, RWA
0.47718, 2060-2079, cnrm_cm5, Annual Anomaly, RWA
-1.3883, 2060-2079, csiro_mk3_6_0, Annual Anomaly, RWA
-0.3767, 2060-2079, gfdl_cm3, Annual Anomaly, RWA
0.39844, 2060-2079, gfdl_esm2g, Annual Anomaly, RWA
0.28325, 2060-2079, gfdl_esm2m, Annual Anomaly, RWA
0.87536, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, RWA
0.48127, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, RWA
-0.5741, 2060-2079, miroc5, Annual Anomaly, RWA
-0.6143, 2060-2079, miroc_esm_chem, Annual Anomaly, RWA
-0.5905, 2060-2079, miroc_esm, Annual Anomaly, RWA
-1.1254, 2060-2079, mpi_esm_mr, Annual Anomaly, RWA
-0.6736, 2060-2079, mri_cgcm3, Annual Anomaly, RWA
0.52317, 2060-2079, noresm1_m, Annual Anomaly, RWA
0.41613, 2060-2079, bcc_csm1_1_m, Annual Anomaly, WSM
-0.0746, 2060-2079, bcc_csm1_1, Annual Anomaly, WSM
0.11952, 2060-2079, bnu_esm, Annual Anomaly, WSM
-0.4439, 2060-2079, canesm2, Annual Anomaly, WSM
0.47726, 2060-2079, ccsm4, Annual Anomaly, WSM
0.14677, 2060-2079, cesm1_cam5, Annual Anomaly, WSM
-0.0889, 2060-2079, cnrm_cm5, Annual Anomaly, WSM
-0.2999, 2060-2079, csiro_mk3_6_0, Annual Anomaly, WSM
-0.248, 2060-2079, gfdl_cm3, Annual Anomaly, WSM
-0.4226, 2060-2079, gfdl_esm2g, Annual Anomaly, WSM
0.42511, 2060-2079, gfdl_esm2m, Annual Anomaly, WSM
0.05636, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, WSM
0.22153, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, WSM
0.07354, 2060-2079, miroc5, Annual Anomaly, WSM
-1.5949, 2060-2079, miroc_esm_chem, Annual Anomaly, WSM
-1.9383, 2060-2079, miroc_esm, Annual Anomaly, WSM
0.03705, 2060-2079, mpi_esm_mr, Annual Anomaly, WSM
-0.3159, 2060-2079, mri_cgcm3, Annual Anomaly, WSM
-0.1153, 2060-2079, noresm1_m, Annual Anomaly, WSM
-0.4469, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SAU
-0.5908, 2060-2079, bcc_csm1_1, Annual Anomaly, SAU
0.8004, 2060-2079, bnu_esm, Annual Anomaly, SAU
-1.0259, 2060-2079, canesm2, Annual Anomaly, SAU
-0.2535, 2060-2079, ccsm4, Annual Anomaly, SAU
-0.5321, 2060-2079, cesm1_cam5, Annual Anomaly, SAU
-0.173, 2060-2079, cnrm_cm5, Annual Anomaly, SAU
-1.1392, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SAU
-1.0219, 2060-2079, gfdl_cm3, Annual Anomaly, SAU
-0.9164, 2060-2079, gfdl_esm2g, Annual Anomaly, SAU
-0.7347, 2060-2079, gfdl_esm2m, Annual Anomaly, SAU
-1.6836, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SAU
-1.7067, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SAU
-0.7232, 2060-2079, miroc5, Annual Anomaly, SAU
-0.0559, 2060-2079, miroc_esm_chem, Annual Anomaly, SAU
0.15888, 2060-2079, miroc_esm, Annual Anomaly, SAU
-1.2462, 2060-2079, mpi_esm_mr, Annual Anomaly, SAU
-0.5466, 2060-2079, mri_cgcm3, Annual Anomaly, SAU
0.04363, 2060-2079, noresm1_m, Annual Anomaly, SAU
0.16568, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SGP
-0.4944, 2060-2079, bcc_csm1_1, Annual Anomaly, SGP
-0.1455, 2060-2079, bnu_esm, Annual Anomaly, SGP
0.21674, 2060-2079, canesm2, Annual Anomaly, SGP
-0.106, 2060-2079, ccsm4, Annual Anomaly, SGP
0.24818, 2060-2079, cesm1_cam5, Annual Anomaly, SGP
-0.1797, 2060-2079, cnrm_cm5, Annual Anomaly, SGP
-0.6434, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SGP
0.38242, 2060-2079, gfdl_cm3, Annual Anomaly, SGP
0.65188, 2060-2079, gfdl_esm2g, Annual Anomaly, SGP
-0.3331, 2060-2079, gfdl_esm2m, Annual Anomaly, SGP
1.05324, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SGP
-0.2532, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SGP
0.28517, 2060-2079, miroc5, Annual Anomaly, SGP
0.40933, 2060-2079, miroc_esm_chem, Annual Anomaly, SGP
0.63013, 2060-2079, miroc_esm, Annual Anomaly, SGP
0.17894, 2060-2079, mpi_esm_mr, Annual Anomaly, SGP
-0.1088, 2060-2079, mri_cgcm3, Annual Anomaly, SGP
-0.039, 2060-2079, noresm1_m, Annual Anomaly, SGP
-0.1628, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SVN
-0.0869, 2060-2079, bcc_csm1_1, Annual Anomaly, SVN
-0.3405, 2060-2079, bnu_esm, Annual Anomaly, SVN
0.2548, 2060-2079, canesm2, Annual Anomaly, SVN
-1.0166, 2060-2079, ccsm4, Annual Anomaly, SVN
0.4261, 2060-2079, cesm1_cam5, Annual Anomaly, SVN
0.14936, 2060-2079, cnrm_cm5, Annual Anomaly, SVN
-0.7709, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SVN
-0.97, 2060-2079, gfdl_cm3, Annual Anomaly, SVN
0.07063, 2060-2079, gfdl_esm2g, Annual Anomaly, SVN
0.01711, 2060-2079, gfdl_esm2m, Annual Anomaly, SVN
0.41766, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SVN
0.20325, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SVN
-0.7707, 2060-2079, miroc5, Annual Anomaly, SVN
0.20702, 2060-2079, miroc_esm_chem, Annual Anomaly, SVN
0.15158, 2060-2079, miroc_esm, Annual Anomaly, SVN
-0.3404, 2060-2079, mpi_esm_mr, Annual Anomaly, SVN
0.44714, 2060-2079, mri_cgcm3, Annual Anomaly, SVN
-0.3229, 2060-2079, noresm1_m, Annual Anomaly, SVN
0.02614, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SSD
-0.5543, 2060-2079, bcc_csm1_1, Annual Anomaly, SSD
1.32858, 2060-2079, bnu_esm, Annual Anomaly, SSD
1.24224, 2060-2079, canesm2, Annual Anomaly, SSD
-0.2078, 2060-2079, ccsm4, Annual Anomaly, SSD
0.40621, 2060-2079, cesm1_cam5, Annual Anomaly, SSD
-0.234, 2060-2079, cnrm_cm5, Annual Anomaly, SSD
-1.1231, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SSD
0.16677, 2060-2079, gfdl_cm3, Annual Anomaly, SSD
-0.1338, 2060-2079, gfdl_esm2g, Annual Anomaly, SSD
0.00473, 2060-2079, gfdl_esm2m, Annual Anomaly, SSD
1.06647, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SSD
-0.2681, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SSD
-0.4865, 2060-2079, miroc5, Annual Anomaly, SSD
-0.8195, 2060-2079, miroc_esm_chem, Annual Anomaly, SSD
-1.0711, 2060-2079, miroc_esm, Annual Anomaly, SSD
-0.5239, 2060-2079, mpi_esm_mr, Annual Anomaly, SSD
-0.2461, 2060-2079, mri_cgcm3, Annual Anomaly, SSD
-0.1798, 2060-2079, noresm1_m, Annual Anomaly, SSD
0.40953, 2060-2079, bcc_csm1_1_m, Annual Anomaly, LKA
0.50835, 2060-2079, bcc_csm1_1, Annual Anomaly, LKA
0.56163, 2060-2079, bnu_esm, Annual Anomaly, LKA
0.4189, 2060-2079, canesm2, Annual Anomaly, LKA
0.1268, 2060-2079, ccsm4, Annual Anomaly, LKA
0.04382, 2060-2079, cesm1_cam5, Annual Anomaly, LKA
0.35639, 2060-2079, cnrm_cm5, Annual Anomaly, LKA
1.14129, 2060-2079, csiro_mk3_6_0, Annual Anomaly, LKA
0.36863, 2060-2079, gfdl_cm3, Annual Anomaly, LKA
0.25985, 2060-2079, gfdl_esm2g, Annual Anomaly, LKA
0.00192, 2060-2079, gfdl_esm2m, Annual Anomaly, LKA
0.42111, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, LKA
-0.051, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, LKA
0.62362, 2060-2079, miroc5, Annual Anomaly, LKA
1.32963, 2060-2079, miroc_esm_chem, Annual Anomaly, LKA
1.74716, 2060-2079, miroc_esm, Annual Anomaly, LKA
0.19716, 2060-2079, mpi_esm_mr, Annual Anomaly, LKA
0.69821, 2060-2079, mri_cgcm3, Annual Anomaly, LKA
0.24929, 2060-2079, noresm1_m, Annual Anomaly, LKA
-0.1458, 2060-2079, bcc_csm1_1_m, Annual Anomaly, KNA
-0.4963, 2060-2079, bcc_csm1_1, Annual Anomaly, KNA
-0.3923, 2060-2079, bnu_esm, Annual Anomaly, KNA
0.23052, 2060-2079, canesm2, Annual Anomaly, KNA
-0.251, 2060-2079, ccsm4, Annual Anomaly, KNA
-0.2059, 2060-2079, cesm1_cam5, Annual Anomaly, KNA
-0.2796, 2060-2079, cnrm_cm5, Annual Anomaly, KNA
0.62816, 2060-2079, csiro_mk3_6_0, Annual Anomaly, KNA
-0.0878, 2060-2079, gfdl_esm2g, Annual Anomaly, KNA
-0.2376, 2060-2079, gfdl_esm2m, Annual Anomaly, KNA
-0.1626, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, KNA
-0.7799, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, KNA
-0.6707, 2060-2079, miroc5, Annual Anomaly, KNA
0.27907, 2060-2079, miroc_esm_chem, Annual Anomaly, KNA
1.13361, 2060-2079, miroc_esm, Annual Anomaly, KNA
-0.7091, 2060-2079, mpi_esm_mr, Annual Anomaly, KNA
0.61189, 2060-2079, mri_cgcm3, Annual Anomaly, KNA
0.12604, 2060-2079, noresm1_m, Annual Anomaly, KNA
-0.0378, 2060-2079, bcc_csm1_1_m, Annual Anomaly, SUR
-0.1989, 2060-2079, bcc_csm1_1, Annual Anomaly, SUR
0.07429, 2060-2079, bnu_esm, Annual Anomaly, SUR
-1.8768, 2060-2079, canesm2, Annual Anomaly, SUR
-0.2386, 2060-2079, ccsm4, Annual Anomaly, SUR
-0.9087, 2060-2079, cesm1_cam5, Annual Anomaly, SUR
-0.3777, 2060-2079, cnrm_cm5, Annual Anomaly, SUR
-0.294, 2060-2079, csiro_mk3_6_0, Annual Anomaly, SUR
-0.2956, 2060-2079, gfdl_cm3, Annual Anomaly, SUR
-0.2298, 2060-2079, gfdl_esm2g, Annual Anomaly, SUR
-0.229, 2060-2079, gfdl_esm2m, Annual Anomaly, SUR
0.76876, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, SUR
0.99193, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, SUR
-0.6503, 2060-2079, miroc5, Annual Anomaly, SUR
-0.2343, 2060-2079, miroc_esm_chem, Annual Anomaly, SUR
-0.6124, 2060-2079, miroc_esm, Annual Anomaly, SUR
-0.5791, 2060-2079, mpi_esm_mr, Annual Anomaly, SUR
0.53999, 2060-2079, mri_cgcm3, Annual Anomaly, SUR
-0.3119, 2060-2079, noresm1_m, Annual Anomaly, SUR
-0.1192, 2060-2079, bcc_csm1_1_m, Annual Anomaly, TZA
-0.3698, 2060-2079, bcc_csm1_1, Annual Anomaly, TZA
0.35935, 2060-2079, bnu_esm, Annual Anomaly, TZA
-0.1403, 2060-2079, canesm2, Annual Anomaly, TZA
-0.0712, 2060-2079, ccsm4, Annual Anomaly, TZA
0.17368, 2060-2079, cesm1_cam5, Annual Anomaly, TZA
0.60652, 2060-2079, cnrm_cm5, Annual Anomaly, TZA
-1.1054, 2060-2079, csiro_mk3_6_0, Annual Anomaly, TZA
0.29313, 2060-2079, gfdl_cm3, Annual Anomaly, TZA
0.28771, 2060-2079, gfdl_esm2g, Annual Anomaly, TZA
0.2072, 2060-2079, gfdl_esm2m, Annual Anomaly, TZA
0.51451, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, TZA
0.30687, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, TZA
-0.5767, 2060-2079, miroc5, Annual Anomaly, TZA
-0.4318, 2060-2079, miroc_esm_chem, Annual Anomaly, TZA
0.14658, 2060-2079, miroc_esm, Annual Anomaly, TZA
-0.559, 2060-2079, mpi_esm_mr, Annual Anomaly, TZA
-0.2283, 2060-2079, mri_cgcm3, Annual Anomaly, TZA
0.01857, 2060-2079, noresm1_m, Annual Anomaly, TZA
-0.0212, 2060-2079, bcc_csm1_1_m, Annual Anomaly, THA
0.1203, 2060-2079, bcc_csm1_1, Annual Anomaly, THA
-0.1527, 2060-2079, bnu_esm, Annual Anomaly, THA
-0.3805, 2060-2079, canesm2, Annual Anomaly, THA
0.03179, 2060-2079, ccsm4, Annual Anomaly, THA
0.18697, 2060-2079, cesm1_cam5, Annual Anomaly, THA
0.26222, 2060-2079, cnrm_cm5, Annual Anomaly, THA
0.6312, 2060-2079, csiro_mk3_6_0, Annual Anomaly, THA
0.16468, 2060-2079, gfdl_cm3, Annual Anomaly, THA
0.46433, 2060-2079, gfdl_esm2g, Annual Anomaly, THA
0.27671, 2060-2079, gfdl_esm2m, Annual Anomaly, THA
-0.4421, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, THA
-0.0683, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, THA
0.29463, 2060-2079, miroc5, Annual Anomaly, THA
0.21428, 2060-2079, miroc_esm_chem, Annual Anomaly, THA
0.05227, 2060-2079, miroc_esm, Annual Anomaly, THA
-0.3662, 2060-2079, mpi_esm_mr, Annual Anomaly, THA
0.00915, 2060-2079, mri_cgcm3, Annual Anomaly, THA
0.49309, 2060-2079, noresm1_m, Annual Anomaly, THA
-0.2315, 2060-2079, bcc_csm1_1_m, Annual Anomaly, TGO
-0.5833, 2060-2079, bcc_csm1_1, Annual Anomaly, TGO
0.64026, 2060-2079, bnu_esm, Annual Anomaly, TGO
-0.207, 2060-2079, canesm2, Annual Anomaly, TGO
-0.1426, 2060-2079, ccsm4, Annual Anomaly, TGO
0.06034, 2060-2079, cesm1_cam5, Annual Anomaly, TGO
-0.0492, 2060-2079, cnrm_cm5, Annual Anomaly, TGO
-0.4291, 2060-2079, csiro_mk3_6_0, Annual Anomaly, TGO
0.22797, 2060-2079, gfdl_cm3, Annual Anomaly, TGO
-0.1101, 2060-2079, gfdl_esm2g, Annual Anomaly, TGO
-0.0771, 2060-2079, gfdl_esm2m, Annual Anomaly, TGO
-0.0877, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, TGO
-1.4617, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, TGO
0.48001, 2060-2079, miroc5, Annual Anomaly, TGO
-0.041, 2060-2079, miroc_esm_chem, Annual Anomaly, TGO
0.47972, 2060-2079, miroc_esm, Annual Anomaly, TGO
-0.4317, 2060-2079, mpi_esm_mr, Annual Anomaly, TGO
-0.1208, 2060-2079, mri_cgcm3, Annual Anomaly, TGO
0.0432, 2060-2079, noresm1_m, Annual Anomaly, TGO
-0.0455, 2060-2079, bcc_csm1_1_m, Annual Anomaly, TTO
0.06619, 2060-2079, bcc_csm1_1, Annual Anomaly, TTO
-0.8292, 2060-2079, bnu_esm, Annual Anomaly, TTO
-1.084, 2060-2079, canesm2, Annual Anomaly, TTO
0.11675, 2060-2079, ccsm4, Annual Anomaly, TTO
-1.475, 2060-2079, cesm1_cam5, Annual Anomaly, TTO
-0.3832, 2060-2079, cnrm_cm5, Annual Anomaly, TTO
-0.0139, 2060-2079, csiro_mk3_6_0, Annual Anomaly, TTO
-0.0341, 2060-2079, gfdl_cm3, Annual Anomaly, TTO
0.01469, 2060-2079, gfdl_esm2g, Annual Anomaly, TTO
-0.3138, 2060-2079, gfdl_esm2m, Annual Anomaly, TTO
-1.4746, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, TTO
-0.6957, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, TTO
-1.0657, 2060-2079, miroc5, Annual Anomaly, TTO
-1.0708, 2060-2079, miroc_esm_chem, Annual Anomaly, TTO
-0.5176, 2060-2079, miroc_esm, Annual Anomaly, TTO
-0.4843, 2060-2079, mpi_esm_mr, Annual Anomaly, TTO
0.40262, 2060-2079, mri_cgcm3, Annual Anomaly, TTO
0.44923, 2060-2079, noresm1_m, Annual Anomaly, TTO
-0.7088, 2060-2079, bcc_csm1_1_m, Annual Anomaly, TKM
-0.4433, 2060-2079, bcc_csm1_1, Annual Anomaly, TKM
-0.7481, 2060-2079, bnu_esm, Annual Anomaly, TKM
-1.2412, 2060-2079, canesm2, Annual Anomaly, TKM
0.28446, 2060-2079, ccsm4, Annual Anomaly, TKM
-0.5623, 2060-2079, cesm1_cam5, Annual Anomaly, TKM
-0.4051, 2060-2079, cnrm_cm5, Annual Anomaly, TKM
-1.4452, 2060-2079, csiro_mk3_6_0, Annual Anomaly, TKM
-1.3052, 2060-2079, gfdl_cm3, Annual Anomaly, TKM
-1.109, 2060-2079, gfdl_esm2g, Annual Anomaly, TKM
-0.0767, 2060-2079, gfdl_esm2m, Annual Anomaly, TKM
-2.3613, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, TKM
-2.0064, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, TKM
-1.3129, 2060-2079, miroc5, Annual Anomaly, TKM
-1.5764, 2060-2079, miroc_esm_chem, Annual Anomaly, TKM
-1.1623, 2060-2079, miroc_esm, Annual Anomaly, TKM
-0.7225, 2060-2079, mpi_esm_mr, Annual Anomaly, TKM
-0.726, 2060-2079, mri_cgcm3, Annual Anomaly, TKM
-0.9009, 2060-2079, noresm1_m, Annual Anomaly, TKM
0.1093, 2060-2079, bcc_csm1_1_m, Annual Anomaly, UKR
-0.3125, 2060-2079, bcc_csm1_1, Annual Anomaly, UKR
-0.0226, 2060-2079, bnu_esm, Annual Anomaly, UKR
0.44391, 2060-2079, canesm2, Annual Anomaly, UKR
-0.1992, 2060-2079, ccsm4, Annual Anomaly, UKR
-0.0178, 2060-2079, cesm1_cam5, Annual Anomaly, UKR
-0.1127, 2060-2079, cnrm_cm5, Annual Anomaly, UKR
-0.3983, 2060-2079, csiro_mk3_6_0, Annual Anomaly, UKR
-0.5124, 2060-2079, gfdl_cm3, Annual Anomaly, UKR
0.04423, 2060-2079, gfdl_esm2g, Annual Anomaly, UKR
-0.0684, 2060-2079, gfdl_esm2m, Annual Anomaly, UKR
-0.1058, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, UKR
-0.5719, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, UKR
-1.509, 2060-2079, miroc5, Annual Anomaly, UKR
-0.6404, 2060-2079, miroc_esm_chem, Annual Anomaly, UKR
-0.2628, 2060-2079, miroc_esm, Annual Anomaly, UKR
-0.2439, 2060-2079, mpi_esm_mr, Annual Anomaly, UKR
-0.2912, 2060-2079, mri_cgcm3, Annual Anomaly, UKR
-0.105, 2060-2079, noresm1_m, Annual Anomaly, UKR
-0.4204, 2060-2079, bcc_csm1_1_m, Annual Anomaly, USA
-0.1805, 2060-2079, bcc_csm1_1, Annual Anomaly, USA
-0.3071, 2060-2079, bnu_esm, Annual Anomaly, USA
-0.23, 2060-2079, canesm2, Annual Anomaly, USA
0.03429, 2060-2079, ccsm4, Annual Anomaly, USA
0.09286, 2060-2079, cesm1_cam5, Annual Anomaly, USA
0.10391, 2060-2079, cnrm_cm5, Annual Anomaly, USA
0.01865, 2060-2079, csiro_mk3_6_0, Annual Anomaly, USA
0.03594, 2060-2079, gfdl_cm3, Annual Anomaly, USA
-0.0572, 2060-2079, gfdl_esm2g, Annual Anomaly, USA
0.05728, 2060-2079, gfdl_esm2m, Annual Anomaly, USA
-0.1157, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, USA
-0.0587, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, USA
-0.145, 2060-2079, miroc5, Annual Anomaly, USA
-0.1167, 2060-2079, miroc_esm_chem, Annual Anomaly, USA
-0.1342, 2060-2079, miroc_esm, Annual Anomaly, USA
0.13604, 2060-2079, mpi_esm_mr, Annual Anomaly, USA
0.27012, 2060-2079, mri_cgcm3, Annual Anomaly, USA
-0.1756, 2060-2079, noresm1_m, Annual Anomaly, USA
0.12988, 2060-2079, bcc_csm1_1_m, Annual Anomaly, URY
0.36546, 2060-2079, bcc_csm1_1, Annual Anomaly, URY
-0.3413, 2060-2079, bnu_esm, Annual Anomaly, URY
0.15197, 2060-2079, canesm2, Annual Anomaly, URY
0.14562, 2060-2079, ccsm4, Annual Anomaly, URY
0.16193, 2060-2079, cesm1_cam5, Annual Anomaly, URY
0.09481, 2060-2079, cnrm_cm5, Annual Anomaly, URY
0.50857, 2060-2079, csiro_mk3_6_0, Annual Anomaly, URY
-0.5154, 2060-2079, gfdl_cm3, Annual Anomaly, URY
-0.0783, 2060-2079, gfdl_esm2g, Annual Anomaly, URY
0.10569, 2060-2079, gfdl_esm2m, Annual Anomaly, URY
0.02078, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, URY
0.44008, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, URY
-0.0192, 2060-2079, miroc5, Annual Anomaly, URY
0.00515, 2060-2079, miroc_esm_chem, Annual Anomaly, URY
-0.6992, 2060-2079, miroc_esm, Annual Anomaly, URY
0.35474, 2060-2079, mpi_esm_mr, Annual Anomaly, URY
0.05503, 2060-2079, mri_cgcm3, Annual Anomaly, URY
-0.1499, 2060-2079, noresm1_m, Annual Anomaly, URY
0.05375, 2060-2079, bcc_csm1_1_m, Annual Anomaly, VNM
0.10809, 2060-2079, bcc_csm1_1, Annual Anomaly, VNM
0.20925, 2060-2079, bnu_esm, Annual Anomaly, VNM
-0.3457, 2060-2079, canesm2, Annual Anomaly, VNM
